Gene	Mutations	Coverage	p-value	q-value	Rank
DOK7	1	3255	0.119554550	0.129895814	15747
UTP3	1	4650	0.119555774	0.129895814	15748
CHPT1	1	3104	0.119573870	0.129907227	15749
INO80E	1	4272	0.119651666	0.129983492	15750
AAMDC	1	3130	0.119717802	0.130047082	15751
HMGB2	1	3904	0.119753894	0.130071439	15752
PGM1	1	4498	0.119755429	0.130071439	15753
DEFB108B	1	3420	0.119875385	0.130193464	15754
NUPR1	1	3121	0.119909475	0.130222223	15755
AC025165.3	1	4158	0.119945890	0.130253502	15756
CD320	1	4417	0.120003784	0.130307599	15757
APOA2	1	4663	0.120010938	0.130307599	15758
TCP10L	1	4090	0.120038583	0.130329345	15759
C1QTNF9B	1	3785	0.120149298	0.130432967	15760
MILR1	1	3318	0.120153991	0.130432967	15761
FRRS1L	1	4228	0.120156893	0.130432967	15762
TSC22D3	1	3888	0.120273828	0.130551621	15763
YEATS4	1	3233	0.120323466	0.130597216	15764
RHBDD3	1	3166	0.120344759	0.130612041	15765
LBH	1	3959	0.120374548	0.130636085	15766
SSNA1	1	3446	0.120416187	0.130669619	15767
NPC2	1	4787	0.120420722	0.130669619	15768
CHMP1B	1	4536	0.120430207	0.130671624	15769
GSK3A	1	4908	0.120440179	0.130674158	15770
KCTD11	1	4062	0.120448587	0.130674993	15771
CHAC2	1	4545	0.120507448	0.130730562	15772
JUNB	1	4362	0.120516976	0.130732610	15773
BPIFA3	1	3876	0.120534384	0.130743204	15774
TMED7-TICAM2	1	4057	0.120637529	0.130846791	15775
YKT6	1	3234	0.120696264	0.130902198	15776
THUMPD3	1	4004	0.120727425	0.130919040	15777
NENF	1	4827	0.120733944	0.130919040	15778
DIPK1A	1	4108	0.120741452	0.130919040	15779
GAMT	1	4578	0.120742862	0.130919040	15780
VAMP8	1	3874	0.120750051	0.130919040	15781
ZNRD2	1	3873	0.120760759	0.130922354	15782
RUNDC3A	1	4997	0.120901766	0.131066921	15783
FKBP1A	1	3559	0.120956900	0.131118383	15784
CSKMT	1	4760	0.120972928	0.131119240	15785
TAF13	1	3565	0.120975230	0.131119240	15786
PPP2CA	1	4210	0.120983569	0.131119240	15787
SH3BGRL3	1	3642	0.120988344	0.131119240	15788
IGIP	1	3528	0.121067589	0.131196811	15789
VPS11	1	4836	0.121103566	0.131227487	15790
PTRH2	1	4708	0.121113400	0.131227724	15791
APOC4	1	4277	0.121119125	0.131227724	15792
APOBEC3A	1	3296	0.121128000	0.131229031	15793
TRAV8-2	1	3660	0.121139177	0.131232830	15794
TMEM251	1	4550	0.121170329	0.131239013	15795
ZNF503	1	4019	0.121170683	0.131239013	15796
CAV1	1	3761	0.121173353	0.131239013	15797
EFEMP1	1	4822	0.121175566	0.131239013	15798
C16orf92	1	3782	0.121201696	0.131251631	15799
C11orf45	1	3585	0.121203097	0.131251631	15800
TMEM220	1	4053	0.121210229	0.131251631	15801
NPPC	1	4554	0.121276869	0.131313850	15802
COPRS	1	4481	0.121283037	0.131313850	15803
JMJD4	1	4119	0.121295704	0.131318356	15804
GATC	1	3594	0.121302549	0.131318356	15805
CXCL2	1	3901	0.121357538	0.131369573	15806
RMND1	1	4018	0.121426644	0.131436065	15807
LY6E	1	3910	0.121451152	0.131454277	15808
MGP	1	4350	0.121460183	0.131455736	15809
FBXO8	1	4960	0.121477268	0.131465447	15810
GMPPB	1	4501	0.121484523	0.131465447	15811
POLE4	1	3835	0.121557703	0.131536321	15812
MLANA	1	3817	0.121636283	0.131598951	15813
RAB27A	1	3203	0.121636576	0.131598951	15814
BCS1L	1	3053	0.121638657	0.131598951	15815
SLC31A2	1	3484	0.121795968	0.131760812	15816
FUT4	1	3242	0.121888523	0.131850465	15817
PHB	1	3361	0.121895112	0.131850465	15818
CD151	1	3322	0.121901958	0.131850465	15819
TIFA	1	4301	0.121938892	0.131882076	15820
ARL11	1	3711	0.121949259	0.131884952	15821
PAQR4	1	3301	0.121969562	0.131891253	15822
CEMP1	1	4295	0.121970503	0.131891253	15823
TMEM127	1	3529	0.122003488	0.131910652	15824
GPR88	1	3465	0.122003862	0.131910652	15825
PARD6A	1	4677	0.122035437	0.131936454	15826
SUCLG2	1	3324	0.122150699	0.132052724	15827
IGLV4-69	1	4827	0.122188368	0.132085101	15828
TRMT61A	1	3127	0.122227448	0.132116747	15829
FAM131C	1	4315	0.122233086	0.132116747	15830
ANAPC11	1	3651	0.122264172	0.132141999	15831
UQCC2	1	3442	0.122297134	0.132160128	15832
MTIF3	1	4477	0.122299519	0.132160128	15833
EXOSC3	1	4469	0.122304119	0.132160128	15834
SCGB1C1	1	3881	0.122361274	0.132207761	15835
HSF1	1	3622	0.122370041	0.132207761	15836
BYSL	1	4861	0.122377532	0.132207761	15837
UBB	1	4300	0.122379107	0.132207761	15838
KCTD17	1	3528	0.122406143	0.132228620	15839
SSX2	1	4479	0.122434385	0.132248143	15840
GSTP1	1	3094	0.122441276	0.132248143	15841
ELOVL5	1	3691	0.122454949	0.132248143	15842
SCPEP1	1	4607	0.122462233	0.132248143	15843
PNMA2	1	4537	0.122462863	0.132248143	15844
FEN1	1	4459	0.122484130	0.132262762	15845
SDSL	1	3364	0.122498109	0.132269509	15846
CCNK	1	3098	0.122534128	0.132300052	15847
GP9	1	4899	0.122563225	0.132321624	15848
ING5	1	3274	0.122569575	0.132321624	15849
SHISA4	1	4208	0.122593620	0.132337909	15850
DEFB136	1	3316	0.122600128	0.132337909	15851
GSTT2B	1	4371	0.122707400	0.132445345	15852
PLSCR3	1	4300	0.122738286	0.132470326	15853
RITA1	1	4214	0.122750336	0.132474975	15854
ZNF684	1	4596	0.122766864	0.132484455	15855
AGRP	1	4188	0.122803842	0.132516003	15856
MT1G	1	4496	0.122865477	0.132574151	15857
TSEN15	1	4973	0.122898457	0.132601375	15858
SLC31A1	1	4350	0.122950445	0.132646979	15859
ELOB	1	3659	0.122956230	0.132646979	15860
CCDC153	1	4502	0.122988905	0.132668740	15861
RAMP2	1	4055	0.122991908	0.132668740	15862
PIFO	1	3713	0.123006885	0.132676531	15863
CIRBP	1	4285	0.123041757	0.132705778	15864
TIMM29	1	3796	0.123080719	0.132739433	15865
GSTK1	1	3194	0.123107394	0.132757257	15866
FAM207A	1	4915	0.123112765	0.132757257	15867
TRAV2	1	3263	0.123141783	0.132779149	15868
ACAA2	1	3554	0.123148587	0.132779149	15869
FBXO48	1	3355	0.123176874	0.132801280	15870
IGKV3D-7	1	3682	0.123196705	0.132814292	15871
SERTAD1	1	4166	0.123216999	0.132827801	15872
RAB33B	1	4136	0.123235226	0.132839080	15873
CPTP	1	4322	0.123282967	0.132882170	15874
SLC39A8	1	3292	0.123309961	0.132902893	15875
PMM2	1	3019	0.123325913	0.132911714	15876
DNALI1	1	3169	0.123339469	0.132914191	15877
PDZK1	1	3651	0.123343748	0.132914191	15878
LCN6	1	3508	0.123360561	0.132921630	15879
OTUB1	1	3545	0.123369644	0.132921630	15880
AK4	1	3165	0.123373957	0.132921630	15881
BEX5	1	4471	0.123402935	0.132944480	15882
AL358113.1	1	3687	0.123431205	0.132961700	15883
SLC35A1	1	4865	0.123435112	0.132961700	15884
MYZAP	1	3726	0.123448896	0.132961700	15885
URM1	1	4463	0.123450004	0.132961700	15886
NOP9	1	4818	0.123471030	0.132975975	15887
COPS8	1	3762	0.123531061	0.133032254	15888
RAB3B	1	3890	0.123549363	0.133043590	15889
AC144573.1	1	3847	0.123639991	0.133132803	15890
FAM221B	1	4894	0.123653806	0.133139300	15891
C11orf1	1	4496	0.123681560	0.133159667	15892
CYB561A3	1	3592	0.123688287	0.133159667	15893
CCNI2	1	3664	0.123720668	0.133186148	15894
CCNJ	1	4288	0.123734991	0.133193186	15895
PDRG1	1	3359	0.123777190	0.133223096	15896
GNAI3	1	4044	0.123778349	0.133223096	15897
NEUROG1	1	4555	0.123801588	0.133235369	15898
DHRS7	1	4493	0.123811626	0.133235369	15899
H1-1	1	4566	0.123817549	0.133235369	15900
SF3B5	1	3713	0.123822613	0.133235369	15901
TSPAN32	1	3846	0.123828687	0.133235369	15902
NUDT11	1	3700	0.123845742	0.133245340	15903
SPINK2	1	3948	0.123868563	0.133255661	15904
IL17D	1	3228	0.123870911	0.133255661	15905
RP9	1	4048	0.123923782	0.133296545	15906
GSKIP	1	4787	0.123924496	0.133296545	15907
KLF16	1	3969	0.123962850	0.133329417	15908
SMUG1	1	3967	0.123981981	0.133341611	15909
DCXR	1	4708	0.123994618	0.133346820	15910
PCP4L1	1	4658	0.124006967	0.133351719	15911
RFLNB	1	4231	0.124021266	0.133358714	15912
TMEM9	1	3545	0.124047115	0.133378127	15913
DESI1	1	3097	0.124072137	0.133396648	15914
CLDN6	1	3321	0.124089730	0.133399058	15915
BIN3	1	4617	0.124092259	0.133399058	15916
PRG3	1	3668	0.124097767	0.133399058	15917
CHURC1	1	3593	0.124116857	0.133411196	15918
ZNHIT2	1	4955	0.124128369	0.133413246	15919
DCTN3	1	4990	0.124134359	0.133413246	15920
CNIH1	1	3969	0.124144185	0.133415426	15921
TRIAP1	1	3390	0.124172086	0.133436514	15922
ATP6V0E2	1	3645	0.124182426	0.133436514	15923
APOF	1	4151	0.124187203	0.133436514	15924
TTC9B	1	4547	0.124206253	0.133444173	15925
PSORS1C1	1	3959	0.124211796	0.133444173	15926
AC109583.1	1	4389	0.124217729	0.133444173	15927
ASB14	1	3175	0.124294025	0.133517753	15928
CNIH2	1	3277	0.124311020	0.133520159	15929
LPCAT3	1	4727	0.124311872	0.133520159	15930
GPR1	1	4589	0.124331522	0.133532385	15931
JOSD2	1	3878	0.124338864	0.133532385	15932
LRRC27	1	4679	0.124359410	0.133539509	15933
ADRB1	1	4396	0.124361107	0.133539509	15934
BCAS2	1	3652	0.124404053	0.133570767	15935
PLA2G2E	1	4733	0.124413532	0.133570767	15936
SNN	1	4780	0.124413636	0.133570767	15937
NRN1L	1	4048	0.124424325	0.133573861	15938
NAA38	1	4486	0.124437347	0.133579460	15939
RAP1A	1	4391	0.124471008	0.133607211	15940
NOL7	1	3408	0.124492931	0.133622360	15941
NFYA	1	3812	0.124505316	0.133627271	15942
AC092718.8	1	4283	0.124564873	0.133671599	15943
BCL2A1	1	3746	0.124567498	0.133671599	15944
ARRDC2	1	3922	0.124570055	0.133671599	15945
DDX51	1	3255	0.124604270	0.133699466	15946
DUSP18	1	3332	0.124611653	0.133699466	15947
ACOT13	1	3085	0.124632726	0.133713691	15948
GUCD1	1	4508	0.124657630	0.133732024	15949
LRP11	1	4426	0.124697087	0.133765967	15950
TANGO2	1	3930	0.124750286	0.133807339	15951
HYI	1	3827	0.124753011	0.133807339	15952
MYL5	1	3940	0.124759116	0.133807339	15953
LRRC46	1	3281	0.124773761	0.133811131	15954
FAAP20	1	4628	0.124778293	0.133811131	15955
SNRPA1	1	4982	0.124797844	0.133817637	15956
MRPL20	1	4463	0.124800002	0.133817637	15957
MAFA	1	3239	0.124818516	0.133826129	15958
NACC2	1	4341	0.124830257	0.133826129	15959
KANSL2	1	4929	0.124833435	0.133826129	15960
C16orf91	1	3582	0.124839208	0.133826129	15961
MSANTD3-TMEFF1	1	3696	0.124874706	0.133855797	15962
ART3	1	4766	0.124895301	0.133869485	15963
C21orf58	1	3161	0.124903909	0.133870326	15964
SPCS2	1	4447	0.124929217	0.133879730	15965
POLR2I	1	4342	0.124929997	0.133879730	15966
ZC2HC1A	1	3880	0.124938421	0.133879730	15967
TMEM244	1	4713	0.124943982	0.133879730	15968
LTB4R2	1	3230	0.124984186	0.133914423	15969
SMAGP	1	3343	0.124996780	0.133919530	15970
TBC1D3I	1	3760	0.125023815	0.133935079	15971
CLC	1	4282	0.125026949	0.133935079	15972
PAXX	1	3174	0.125059420	0.133961477	15973
GLOD4	1	3497	0.125075722	0.133970553	15974
STRADA	1	3270	0.125091784	0.133979370	15975
NAA10	1	3285	0.125141162	0.134015613	15976
PCGF6	1	3114	0.125141289	0.134015613	15977
DOLPP1	1	3901	0.125191854	0.134061373	15978
STOML2	1	4878	0.125224149	0.134080056	15979
GCOM1	1	4879	0.125224974	0.134080056	15980
CARTPT	1	4079	0.125232819	0.134080066	15981
RHEBL1	1	3241	0.125262688	0.134103654	15982
CBR4	1	4556	0.125303853	0.134139331	15983
SOCS1	1	4950	0.125333099	0.134162245	15984
DNAJC9	1	3703	0.125394937	0.134220042	15985
RND1	1	4730	0.125443233	0.134263057	15986
PPIB	1	3362	0.125462321	0.134263057	15987
TAF12	1	4732	0.125468378	0.134263057	15988
CWF19L1	1	4522	0.125470510	0.134263057	15989
PRIMPOL	1	4480	0.125474359	0.134263057	15990
MBLAC1	1	4275	0.125509324	0.134292072	15991
PRKY	1	3727	0.125529015	0.134301233	15992
PGAP2	1	3793	0.125541344	0.134301233	15993
HAS3	1	4515	0.125541433	0.134301233	15994
SH3BGRL	1	4401	0.125560919	0.134313681	15995
GPR25	1	4401	0.125571644	0.134316756	15996
EFHD1	1	4952	0.125607766	0.134345259	15997
DMRTA2	1	4675	0.125618097	0.134345259	15998
IRF1	1	3352	0.125629811	0.134345259	15999
IP6K1	1	4878	0.125630104	0.134345259	16000
COX18	1	4283	0.125639562	0.134345259	16001
PSMB10	1	4219	0.125645403	0.134345259	16002
HSD17B10	1	4275	0.125718968	0.134415518	16003
CHP1	1	4058	0.125741131	0.134430815	16004
SOX2	1	3681	0.125752727	0.134434812	16005
DUSP1	1	3989	0.125825655	0.134504371	16006
TRAV9-2	1	3837	0.125838487	0.134509684	16007
MUCL3	1	3319	0.125849665	0.134513229	16008
SELENOM	1	3972	0.125908945	0.134568183	16009
ECH1	1	3958	0.125938274	0.134591122	16010
ASB1	1	3220	0.125992184	0.134640327	16011
PRSS8	1	4001	0.126048022	0.134690269	16012
UFSP1	1	3094	0.126054663	0.134690269	16013
PIGB	1	4816	0.126080374	0.134709330	16014
PPCDC	1	3949	0.126089113	0.134710254	16015
TLCD1	1	3722	0.126161515	0.134774486	16016
PPP4C	1	3604	0.126172849	0.134774486	16017
AK6	1	3120	0.126172865	0.134774486	16018
TMEM106B	1	4257	0.126183685	0.134777630	16019
AL035461.3	1	4247	0.126239476	0.134828804	16020
ZDHHC2	1	4611	0.126267441	0.134850254	16021
PYCR1	1	3253	0.126282352	0.134857761	16022
FAM89A	1	3412	0.126293874	0.134861648	16023
CD27	1	3774	0.126329434	0.134881330	16024
CLEC2L	1	4963	0.126334096	0.134881330	16025
ZNF432	1	3164	0.126341345	0.134881330	16026
SLC9A3R1	1	4717	0.126343839	0.134881330	16027
POLR3H	1	3384	0.126380338	0.134909928	16028
SLC35D2	1	3867	0.126390420	0.134909928	16029
UBALD1	1	4914	0.126394281	0.134909928	16030
TNP1	1	4052	0.126413643	0.134922178	16031
RANGRF	1	4842	0.126444031	0.134946193	16032
GTSF1L	1	4451	0.126480113	0.134976282	16033
TRDC	1	4414	0.126502287	0.134991527	16034
ABHD6	1	3774	0.126530289	0.135009300	16035
TMCO1	1	3073	0.126541122	0.135009300	16036
MAPRE1	1	4329	0.126544329	0.135009300	16037
WDR46	1	3631	0.126555414	0.135009300	16038
FAM110C	1	4291	0.126562615	0.135009300	16039
CD164L2	1	4286	0.126573024	0.135009300	16040
SERAC1	1	4848	0.126574178	0.135009300	16041
SLN	1	3928	0.126601547	0.135030075	16042
SYNC	1	3026	0.126614954	0.135035957	16043
SOX12	1	4377	0.126718919	0.135133765	16044
ZNF24	1	3279	0.126728660	0.135133765	16045
PLN	1	3147	0.126736394	0.135133765	16046
BTC	1	3526	0.126738254	0.135133765	16047
LCE3C	1	3157	0.126770739	0.135159979	16048
ZNF888	1	4505	0.126795301	0.135177743	16049
ANGPTL6	1	3399	0.126809892	0.135184875	16050
TMEM141	1	3640	0.126839915	0.135208457	16051
IER5L	1	3463	0.126862489	0.135221710	16052
ANKRD54	1	3054	0.126868153	0.135221710	16053
GRWD1	1	3212	0.126880371	0.135226308	16054
ATP5MF	1	3907	0.126914610	0.135254374	16055
CMTM6	1	4019	0.126928981	0.135256938	16056
LYPD5	1	4666	0.126932826	0.135256938	16057
GNG12	1	3134	0.126951282	0.135265055	16058
C1orf122	1	4273	0.126958420	0.135265055	16059
RELL1	1	3898	0.126964160	0.135265055	16060
PRR5-ARHGAP8	1	3519	0.126985096	0.135275056	16061
CLEC18A	1	4790	0.126992923	0.135275056	16062
GOLGA7B	1	3987	0.126997266	0.135275056	16063
TAS2R8	1	3335	0.127045519	0.135318029	16064
CCNB2	1	4600	0.127070059	0.135328441	16065
RPL26	1	3242	0.127078149	0.135328441	16066
DNAJC17	1	3467	0.127079022	0.135328441	16067
VPS37B	1	4151	0.127091194	0.135332981	16068
TIGD6	1	3264	0.127125383	0.135360963	16069
TRAJ26	1	4418	0.127139948	0.135368047	16070
CGAS	1	3374	0.127151901	0.135370351	16071
MED29	1	3822	0.127157935	0.135370351	16072
TRAV4	1	3784	0.127217167	0.135424982	16073
CPLX1	1	3738	0.127242665	0.135429416	16074
TTC9	1	3409	0.127244924	0.135429416	16075
C19orf73	1	3722	0.127245079	0.135429416	16076
AC008764.4	1	3501	0.127301479	0.135481017	16077
RPP14	1	4389	0.127324612	0.135495379	16078
KCTD14	1	4376	0.127330813	0.135495379	16079
OTUD3	1	4922	0.127409097	0.135570252	16080
EIF4E3	1	4188	0.127421080	0.135574571	16081
EQTN	1	4145	0.127496446	0.135632986	16082
ARL16	1	4726	0.127496787	0.135632986	16083
DESI2	1	4818	0.127504702	0.135632986	16084
CXCL10	1	4458	0.127509198	0.135632986	16085
MAFF	1	3591	0.127522805	0.135632986	16086
RPL21	1	3346	0.127523544	0.135632986	16087
ANKRD20A2P	1	4049	0.127653721	0.135760593	16088
LRRC26	1	3009	0.127688820	0.135760593	16089
MICOS10	1	3270	0.127690260	0.135760593	16090
DENND11	1	4487	0.127693071	0.135760593	16091
DNAL4	1	4935	0.127693455	0.135760593	16092
CDK5RAP1	1	3252	0.127699318	0.135760593	16093
TAMM41	1	3658	0.127706994	0.135760593	16094
GLRX	1	4980	0.127706998	0.135760593	16095
SOX18	1	4028	0.127725332	0.135771648	16096
PIN1	1	3915	0.127735918	0.135774465	16097
PEBP4	1	4703	0.127764829	0.135790728	16098
UBE2D1	1	3742	0.127767091	0.135790728	16099
CCDC71	1	4965	0.127792638	0.135799656	16100
RIPPLY1	1	4463	0.127796156	0.135799656	16101
LRRC58	1	4621	0.127799302	0.135799656	16102
HMGN1	1	4179	0.127841267	0.135835811	16103
CDK19	1	3007	0.127856671	0.135843506	16104
RPL31	1	3915	0.127870536	0.135843506	16105
DHRS13	1	4550	0.127872327	0.135843506	16106
TM4SF4	1	3998	0.127886584	0.135850218	16107
DDX3Y	1	4814	0.127898972	0.135854943	16108
TCF15	1	4771	0.127931812	0.135877073	16109
ETV3	1	3542	0.127938036	0.135877073	16110
SPRR4	1	3510	0.127943631	0.135877073	16111
NDUFB8	1	3278	0.127967547	0.135880645	16112
PTMS	1	3970	0.127969949	0.135880645	16113
SLC25A43	1	3347	0.127975928	0.135880645	16114
AMT	1	3583	0.127985166	0.135880645	16115
ARL1	1	3428	0.127997005	0.135880645	16116
MBP	1	3854	0.128000929	0.135880645	16117
TTC4	1	3332	0.128002586	0.135880645	16118
SYS1	1	4880	0.128011831	0.135882029	16119
DAND5	1	3027	0.128025507	0.135888116	16120
GULP1	1	4259	0.128053756	0.135906937	16121
DYNC1I2	1	3025	0.128059125	0.135906937	16122
PIGW	1	3148	0.128096378	0.135938041	16123
PTP4A1	1	4862	0.128150307	0.135986837	16124
TRIM31	1	4249	0.128181641	0.136011652	16125
GSC	1	4288	0.128270017	0.136096986	16126
ARL6IP6	1	4948	0.128285784	0.136105274	16127
CCL5	1	3460	0.128296120	0.136107801	16128
CD160	1	4660	0.128355914	0.136162793	16129
DOK3	1	3650	0.128371233	0.136170601	16130
CMTM2	1	4779	0.128381983	0.136173562	16131
TSFM	1	4673	0.128417021	0.136202283	16132
ASIP	1	4925	0.128474456	0.136249201	16133
RFNG	1	3975	0.128477183	0.136249201	16134
CHIC2	1	3306	0.128494115	0.136258712	16135
SHISA5	1	3352	0.128511403	0.136268598	16136
TMEM37	1	3509	0.128538023	0.136288379	16137
TIMP1	1	4287	0.128555757	0.136298736	16138
ASGR1	1	4177	0.128596508	0.136333493	16139
TMEM200B	1	4017	0.128628448	0.136358906	16140
C5orf46	1	3556	0.128645097	0.136368107	16141
IGHV1-69	1	3976	0.128680127	0.136391063	16142
TXNRD2	1	3439	0.128682696	0.136391063	16143
AL031681.2	1	3220	0.128715844	0.136417746	16144
GNG3	1	4741	0.128729173	0.136423423	16145
SELENOS	1	4023	0.128743749	0.136425033	16146
BOK	1	4701	0.128759045	0.136425033	16147
INS	1	4068	0.128759372	0.136425033	16148
TMED6	1	3843	0.128773312	0.136425033	16149
MRPS24	1	4592	0.128777783	0.136425033	16150
HES3	1	3941	0.128778533	0.136425033	16151
C1GALT1C1L	1	3641	0.128788291	0.136426923	16152
GNG8	1	4549	0.128799281	0.136430118	16153
C1orf216	1	3619	0.128814382	0.136437668	16154
BTBD8	1	3797	0.128838944	0.136455236	16155
H2AZ1	1	3272	0.128922016	0.136534767	16156
FUZ	1	4864	0.128933250	0.136538213	16157
PSMB5	1	4115	0.128950670	0.136548209	16158
IER3IP1	1	3480	0.128968086	0.136557376	16159
ZNF589	1	3778	0.128991733	0.136557376	16160
CKMT1A	1	4561	0.128991985	0.136557376	16161
MAMSTR	1	4500	0.128993197	0.136557376	16162
NOL3	1	4244	0.129003965	0.136557376	16163
PSMA4	1	3418	0.129014726	0.136557376	16164
C8orf82	1	3679	0.129026456	0.136557376	16165
TRAJ9	1	4670	0.129029219	0.136557376	16166
PPP1R14A	1	4500	0.129031157	0.136557376	16167
ACR	1	4525	0.129047939	0.136566690	16168
C11orf94	1	3648	0.129075675	0.136587593	16169
PRPH	1	4017	0.129131662	0.136626954	16170
CMTM3	1	4576	0.129134052	0.136626954	16171
RNF166	1	4872	0.129136826	0.136626954	16172
ATXN7L3	1	4691	0.129163475	0.136643210	16173
PTAR1	1	3367	0.129168164	0.136643210	16174
PRR15	1	4801	0.129226919	0.136696914	16175
GTF2H3	1	4699	0.129245902	0.136708542	16176
POP5	1	3560	0.129304224	0.136756245	16177
TCIM	1	3073	0.129322977	0.136756245	16178
CHGA	1	3651	0.129326498	0.136756245	16179
TRAV36DV7	1	4907	0.129330769	0.136756245	16180
RAB31	1	4602	0.129348737	0.136756245	16181
MAP1LC3B	1	3340	0.129349569	0.136756245	16182
BACE1	1	3132	0.129355584	0.136756245	16183
CCNQ	1	4632	0.129359137	0.136756245	16184
PSMB7	1	4256	0.129367793	0.136756245	16185
AC007040.2	1	3013	0.129370928	0.136756245	16186
LIN7B	1	4023	0.129434449	0.136814939	16187
RAB34	1	3949	0.129453434	0.136815872	16188
SET	1	4870	0.129458417	0.136815872	16189
ZNF747	1	3162	0.129459320	0.136815872	16190
SORD	1	4487	0.129473111	0.136821996	16191
MRI1	1	3879	0.129513662	0.136850450	16192
C6orf62	1	3341	0.129519898	0.136850450	16193
LAMTOR3	1	4832	0.129533590	0.136850450	16194
CHCHD1	1	4066	0.129539154	0.136850450	16195
SPDYA	1	3890	0.129540028	0.136850450	16196
RPS25	1	4211	0.129566614	0.136870085	16197
FGFBP3	1	3150	0.129590395	0.136886755	16198
TTC36	1	4732	0.129629256	0.136919351	16199
CMC2	1	4148	0.129689355	0.136973724	16200
MANEAL	1	3520	0.129696745	0.136973724	16201
MOB3A	1	4716	0.129728699	0.136993298	16202
TRAV16	1	3249	0.129733443	0.136993298	16203
WDR76	1	3756	0.129739298	0.136993298	16204
GOLGA6L22	1	4907	0.129765227	0.137005626	16205
GOLT1A	1	3189	0.129766988	0.137005626	16206
AP000311.1	1	3764	0.129784842	0.137016021	16207
SOD3	1	3669	0.129812448	0.137036710	16208
HEPN1	1	3551	0.129831819	0.137048703	16209
PROSER2	1	4264	0.129840403	0.137049309	16210
TNP2	1	3493	0.129903003	0.137106926	16211
CKS1B	1	4915	0.129934444	0.137131652	16212
IGLV1-51	1	3850	0.129953580	0.137143388	16213
ANAPC7	1	4340	0.129999635	0.137178451	16214
CMTM7	1	3798	0.130007355	0.137178451	16215
ZPR1	1	4864	0.130011211	0.137178451	16216
DMAC1	1	4239	0.130018874	0.137178451	16217
WDR26	1	3171	0.130039431	0.137191680	16218
GFUS	1	4215	0.130062530	0.137207589	16219
EIF2B1	1	4618	0.130079539	0.137217073	16220
